index,pindex,N(0),N(1),N(2),Tex(0),Tex(1),Tex(2)
125,125,-0.8653603391199866,0.49999999999999933,-0.033933515558259325,0.8333333333333334,0.6896551724137931,0.0
126,126,0.0,1.0,0.0,0.0,0.7241379310344828,0.0
127,127,0.8647248456522268,0.5000000000000001,0.04744408616184248,0.16666666666666666,0.7241379310344828,0.0
128,128,0.864724845652227,-0.4999999999999998,0.04744408616184249,0.3333333333333333,0.7241379310344828,0.0
129,129,1.2228076794786251e-16,-1.0,6.7090697342908186e-18,0.5,0.7241379310344828,0.0
130,130,-0.8647248456522267,-0.5000000000000004,-0.04744408616184247,0.6666666666666666,0.7241379310344828,0.0
131,131,-0.8647248456522273,0.49999999999999933,-0.0474440861618425,0.8333333333333334,0.7241379310344828,0.0
132,132,0.0,1.0,0.0,0.0,0.7586206896551724,0.0
133,133,0.8641309270680971,0.5000000000000001,0.05725155792143017,0.16666666666666666,0.7586206896551724,0.0
134,134,0.8641309270680972,-0.4999999999999998,0.05725155792143018,0.3333333333333333,0.7586206896551724,0.0
135,135,1.2219678190197631e-16,-1.0,8.095944627985819e-18,0.5,0.7586206896551724,0.0
136,136,-0.864130927068097,-0.5000000000000004,-0.05725155792143016,0.6666666666666666,0.7586206896551724,0.0
137,137,-0.8641309270680976,0.49999999999999933,-0.0572515579214302,0.8333333333333334,0.7586206896551724,0.0
138,138,0.0,1.0,0.0,0.0,0.7931034482758621,0.0
139,139,0.8636416444813158,0.5000000000000001,0.06421144693595196,0.16666666666666666,0.7931034482758621,0.0
140,140,0.8636416444813159,-0.4999999999999998,0.06421144693595197,0.3333333333333333,0.7931034482758621,0.0
141,141,1.221275924358057e-16,-1.0,9.080142755062526e-18,0.5,0.7931034482758621,0.0
142,142,-0.8636416444813156,-0.5000000000000004,-0.06421144693595196,0.6666666666666666,0.7931034482758621,0.0
143,143,-0.8636416444813162,0.49999999999999933,-0.06421144693595199,0.8333333333333334,0.7931034482758621,0.0
144,144,0.0,1.0,0.0,0.0,0.8275862068965517,0.0
145,145,0.8632972603650321,0.5000000000000001,0.06868653613503888,0.16666666666666666,0.8275862068965517,0.0
146,146,0.8632972603650322,-0.4999999999999998,0.06868653613503889,0.3333333333333333,0.8275862068965517,0.0
147,147,1.2207889306696025e-16,-1.0,9.71296526114744e-18,0.5,0.8275862068965517,0.0
148,148,-0.863297260365032,-0.5000000000000004,-0.06868653613503888,0.6666666666666666,0.8275862068965517,0.0
149,149,-0.8632972603650325,0.49999999999999933,-0.06868653613503892,0.8333333333333334,0.8275862068965517,0.0
150,150,0.0,1.0,0.0,0.0,0.8620689655172413,0.0
151,151,0.863140971259747,0.5000000000000001,0.07062339366513395,0.16666666666666666,0.8620689655172413,0.0
152,152,0.8631409712597471,-0.4999999999999998,0.07062339366513397,0.3333333333333333,0.8620689655172413,0.0
153,153,1.2205679221960722e-16,-1.0,9.986856346128336e-18,0.5,0.8620689655172413,0.0
154,154,-0.8631409712597469,-0.5000000000000004,-0.07062339366513394,0.6666666666666666,0.8620689655172413,0.0
155,155,-0.8631409712597474,0.49999999999999933,-0.070623393665134,0.8333333333333334,0.8620689655172413,0.0
156,156,0.0,1.0,0.0,0.0,0.896551724137931,0.0
157,157,0.8632409322337757,0.5000000000000001,0.0693908705534224,0.16666666666666666,0.896551724137931,0.0
158,158,0.8632409322337758,-0.4999999999999998,0.06939087055342241,0.3333333333333333,0.896551724137931,0.0
159,159,1.220709277041264e-16,-1.0,9.81256521367001e-18,0.5,0.896551724137931,0.0
160,160,-0.8632409322337756,-0.5000000000000004,-0.06939087055342238,0.6666666666666666,0.896551724137931,0.0
161,161,-0.8632409322337762,0.49999999999999933,-0.06939087055342243,0.8333333333333334,0.896551724137931,0.0
162,162,0.0,1.0,0.0,0.0,0.9310344827586207,0.0
163,163,0.8637285884060747,0.5000000000000001,0.06303114761806107,0.16666666666666666,0.9310344827586207,0.0
164,164,0.8637285884060748,-0.4999999999999998,0.06303114761806108,0.3333333333333333,0.9310344827586207,0.0
165,165,1.2213988717897327e-16,-1.0,8.913236590950664e-18,0.5,0.9310344827586207,0.0
166,166,-0.8637285884060746,-0.5000000000000004,-0.06303114761806107,0.6666666666666666,0.9310344827586207,0.0
167,167,-0.8637285884060751,0.49999999999999933,-0.06303114761806111,0.8333333333333334,0.9310344827586207,0.0
168,168,0.0,1.0,0.0,0.0,0.9655172413793104,0.0
169,169,0.8648895221433253,0.5000000000000001,0.044340889556823415,0.16666666666666666,0.9655172413793104,0.0
170,170,0.8648895221433254,-0.4999999999999998,0.04434088955682342,0.3333333333333333,0.9655172413793104,0.0
171,171,1.2230405485571038e-16,-1.0,6.2702466036003635e-18,0.5,0.9655172413793104,0.0
172,172,-0.8648895221433252,-0.5000000000000004,-0.04434088955682341,0.6666666666666666,0.9655172413793104,0.0
173,173,-0.8648895221433257,0.49999999999999933,-0.044340889556823436,0.8333333333333334,0.9655172413793104,0.0
174,174,0.0,1.0,0.0,0.0,1.0,0.0
175,175,0.8654893506730031,0.5000000000000001,0.030466110214848997,0.16666666666666666,1.0,0.0
176,176,0.8654893506730033,-0.4999999999999998,0.030466110214849,0.3333333333333333,1.0,0.0
177,177,1.2238887662718468e-16,-1.0,4.308213615217707e-18,0.5,1.0,0.0
178,178,-0.865489350673003,-0.5000000000000004,-0.030466110214848994,0.6666666666666666,1.0,0.0
179,179,-0.8654893506730036,0.49999999999999933,-0.030466110214849015,0.8333333333333334,1.0,0.0
