index,prim:vindex,pindex,N(0),N(1),N(2),Tex(0),Tex(1),Tex(2)
285,71:1,66,0.0,1.0,0.0,1.0,0.7857142857142857,0.0
286,71:2,72,0.0,1.0,0.0,1.0,0.8571428571428571,0.0
287,71:3,77,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.8571428571428571,0.0
288,72:0,72,0.0,1.0,0.0,0.0,0.8571428571428571,0.0
289,72:1,73,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.8571428571428571,0.0
290,72:2,79,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.9285714285714286,0.0
291,72:3,78,0.0,1.0,0.0,0.0,0.9285714285714286,0.0
292,73:0,73,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.8571428571428571,0.0
293,73:1,74,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.8571428571428571,0.0
294,73:2,80,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.9285714285714286,0.0
295,73:3,79,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.9285714285714286,0.0
296,74:0,74,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.8571428571428571,0.0
297,74:1,75,0.0,-1.0,-1.2246467991473532e-16,0.5,0.8571428571428571,0.0
298,74:2,81,0.0,-1.0,-1.2246467991473532e-16,0.5,0.9285714285714286,0.0
299,74:3,80,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.9285714285714286,0.0
300,75:0,75,0.0,-1.0,-1.2246467991473532e-16,0.5,0.8571428571428571,0.0
301,75:1,76,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.8571428571428571,0.0
302,75:2,82,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.9285714285714286,0.0
303,75:3,81,0.0,-1.0,-1.2246467991473532e-16,0.5,0.9285714285714286,0.0
304,76:0,76,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.8571428571428571,0.0
305,76:1,77,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.8571428571428571,0.0
306,76:2,83,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.9285714285714286,0.0
307,76:3,82,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.9285714285714286,0.0
308,77:0,77,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.8571428571428571,0.0
309,77:1,72,0.0,1.0,0.0,1.0,0.8571428571428571,0.0
310,77:2,78,0.0,1.0,0.0,1.0,0.9285714285714286,0.0
311,77:3,83,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.9285714285714286,0.0
312,78:0,78,0.0,1.0,0.0,0.0,0.9285714285714286,0.0
313,78:1,79,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.9285714285714286,0.0
314,78:2,85,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,1.0,0.0
315,78:3,84,0.0,1.0,0.0,0.0,1.0,0.0
316,79:0,79,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.9285714285714286,0.0
317,79:1,80,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.9285714285714286,0.0
318,79:2,86,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,1.0,0.0
319,79:3,85,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,1.0,0.0
320,80:0,80,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.9285714285714286,0.0
321,80:1,81,0.0,-1.0,-1.2246467991473532e-16,0.5,0.9285714285714286,0.0
322,80:2,87,0.0,-1.0,-1.2246467991473532e-16,0.5,1.0,0.0
323,80:3,86,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,1.0,0.0
324,81:0,81,0.0,-1.0,-1.2246467991473532e-16,0.5,0.9285714285714286,0.0
325,81:1,82,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.9285714285714286,0.0
326,81:2,88,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,1.0,0.0
327,81:3,87,0.0,-1.0,-1.2246467991473532e-16,0.5,1.0,0.0
328,82:0,82,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.9285714285714286,0.0
329,82:1,83,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.9285714285714286,0.0
330,82:2,89,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,1.0,0.0
331,82:3,88,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,1.0,0.0
332,83:0,83,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.9285714285714286,0.0
333,83:1,78,0.0,1.0,0.0,1.0,0.9285714285714286,0.0
334,83:2,84,0.0,1.0,0.0,1.0,1.0,0.0
335,83:3,89,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,1.0,0.0
336,84:0,90,0.0,1.0,0.0,0.0,0.0,0.0
337,84:1,91,0.8646046714940144,0.5000000000000001,0.049585905565264175,0.16666666666666666,0.0,0.0
338,84:2,97,0.8633551434587902,0.5000000000000001,0.06795510476227444,0.16666666666666666,0.041666666666666664,0.0
339,84:3,96,0.0,1.0,0.0,0.0,0.041666666666666664,0.0
340,85:0,91,0.8646046714940144,0.5000000000000001,0.049585905565264175,0.16666666666666666,0.0,0.0
341,85:1,92,0.8646046714940145,-0.4999999999999998,0.04958590556526418,0.3333333333333333,0.0,0.0
342,85:2,98,0.8633551434587903,-0.4999999999999998,0.06795510476227445,0.3333333333333333,0.041666666666666664,0.0
343,85:3,97,0.8633551434587902,0.5000000000000001,0.06795510476227444,0.16666666666666666,0.041666666666666664,0.0
344,86:0,92,0.8646046714940145,-0.4999999999999998,0.04958590556526418,0.3333333333333333,0.0,0.0
345,86:1,93,1.2226377411632455e-16,-1.0,7.011944484302766e-18,0.5,0.0,0.0
346,86:2,99,1.2208707831709102e-16,-1.0,9.609533527443372e-18,0.5,0.041666666666666664,0.0
347,86:3,98,0.8633551434587903,-0.4999999999999998,0.06795510476227445,0.3333333333333333,0.041666666666666664,0.0
348,87:0,93,1.2226377411632455e-16,-1.0,7.011944484302766e-18,0.5,0.0,0.0
349,87:1,94,-0.8646046714940143,-0.5000000000000004,-0.04958590556526417,0.6666666666666666,0.0,0.0
350,87:2,100,-0.86335514345879,-0.5000000000000004,-0.06795510476227444,0.6666666666666666,0.041666666666666664,0.0
351,87:3,99,1.2208707831709102e-16,-1.0,9.609533527443372e-18,0.5,0.041666666666666664,0.0
352,88:0,94,-0.8646046714940143,-0.5000000000000004,-0.04958590556526417,0.6666666666666666,0.0,0.0
353,88:1,95,-0.8646046714940149,0.49999999999999933,-0.0495859055652642,0.8333333333333334,0.0,0.0
354,88:2,101,-0.8633551434587906,0.49999999999999933,-0.06795510476227448,0.8333333333333334,0.041666666666666664,0.0
355,88:3,100,-0.86335514345879,-0.5000000000000004,-0.06795510476227444,0.6666666666666666,0.041666666666666664,0.0
356,89:0,95,-0.8646046714940149,0.49999999999999933,-0.0495859055652642,0.8333333333333334,0.0,0.0
357,89:1,90,0.0,1.0,0.0,1.0,0.0,0.0
358,89:2,96,0.0,1.0,0.0,1.0,0.041666666666666664,0.0
359,89:3,101,-0.8633551434587906,0.49999999999999933,-0.06795510476227448,0.8333333333333334,0.041666666666666664,0.0
360,90:0,96,0.0,1.0,0.0,0.0,0.041666666666666664,0.0
361,90:1,97,0.8633551434587902,0.5000000000000001,0.06795510476227444,0.16666666666666666,0.041666666666666664,0.0
362,90:2,103,0.8613128375777666,0.5000000000000001,0.09022303377594787,0.16666666666666666,0.08333333333333333,0.0
363,90:3,102,0.0,1.0,0.0,0.0,0.08333333333333333,0.0
364,91:0,97,0.8633551434587902,0.5000000000000001,0.06795510476227444,0.16666666666666666,0.041666666666666664,0.0
365,91:1,98,0.8633551434587903,-0.4999999999999998,0.06795510476227445,0.3333333333333333,0.041666666666666664,0.0
366,91:2,104,0.8613128375777667,-0.4999999999999998,0.09022303377594788,0.3333333333333333,0.08333333333333333,0.0
367,91:3,103,0.8613128375777666,0.5000000000000001,0.09022303377594787,0.16666666666666666,0.08333333333333333,0.0
368,92:0,98,0.8633551434587903,-0.4999999999999998,0.06795510476227445,0.3333333333333333,0.041666666666666664,0.0
369,92:1,99,1.2208707831709102e-16,-1.0,9.609533527443372e-18,0.5,0.041666666666666664,0.0
370,92:2,105,1.2179827577744892e-16,-1.0,1.2758442078054834e-17,0.5,0.08333333333333333,0.0
371,92:3,104,0.8613128375777667,-0.4999999999999998,0.09022303377594788,0.3333333333333333,0.08333333333333333,0.0
372,93:0,99,1.2208707831709102e-16,-1.0,9.609533527443372e-18,0.5,0.041666666666666664,0.0
373,93:1,100,-0.86335514345879,-0.5000000000000004,-0.06795510476227444,0.6666666666666666,0.041666666666666664,0.0
374,93:2,106,-0.8613128375777664,-0.5000000000000004,-0.09022303377594786,0.6666666666666666,0.08333333333333333,0.0
375,93:3,105,1.2179827577744892e-16,-1.0,1.2758442078054834e-17,0.5,0.08333333333333333,0.0
376,94:0,100,-0.86335514345879,-0.5000000000000004,-0.06795510476227444,0.6666666666666666,0.041666666666666664,0.0
377,94:1,101,-0.8633551434587906,0.49999999999999933,-0.06795510476227448,0.8333333333333334,0.041666666666666664,0.0
378,94:2,107,-0.861312837577767,0.49999999999999933,-0.09022303377594791,0.8333333333333334,0.08333333333333333,0.0
379,94:3,106,-0.8613128375777664,-0.5000000000000004,-0.09022303377594786,0.6666666666666666,0.08333333333333333,0.0
380,95:0,101,-0.8633551434587906,0.49999999999999933,-0.06795510476227448,0.8333333333333334,0.041666666666666664,0.0
381,95:1,96,0.0,1.0,0.0,1.0,0.041666666666666664,0.0
382,95:2,102,0.0,1.0,0.0,1.0,0.08333333333333333,0.0
383,95:3,107,-0.861312837577767,0.49999999999999933,-0.09022303377594791,0.8333333333333334,0.08333333333333333,0.0
384,96:0,102,0.0,1.0,0.0,0.0,0.08333333333333333,0.0
385,96:1,103,0.8613128375777666,0.5000000000000001,0.09022303377594787,0.16666666666666666,0.08333333333333333,0.0
386,96:2,109,0.8610123445890531,0.5000000000000001,0.09304699062979813,0.16666666666666666,0.125,0.0
387,96:3,108,0.0,1.0,0.0,0.0,0.125,0.0
388,97:0,103,0.8613128375777666,0.5000000000000001,0.09022303377594787,0.16666666666666666,0.08333333333333333,0.0
389,97:1,104,0.8613128375777667,-0.4999999999999998,0.09022303377594788,0.3333333333333333,0.08333333333333333,0.0
390,97:2,110,0.8610123445890532,-0.4999999999999998,0.09304699062979814,0.3333333333333333,0.125,0.0
391,97:3,109,0.8610123445890531,0.5000000000000001,0.09304699062979813,0.16666666666666666,0.125,0.0
392,98:0,104,0.8613128375777667,-0.4999999999999998,0.09022303377594788,0.3333333333333333,0.08333333333333333,0.0
393,98:1,105,1.2179827577744892e-16,-1.0,1.2758442078054834e-17,0.5,0.08333333333333333,0.0
394,98:2,111,1.2175578305435023e-16,-1.0,1.3157777906644311e-17,0.5,0.125,0.0
395,98:3,110,0.8610123445890532,-0.4999999999999998,0.09304699062979814,0.3333333333333333,0.125,0.0
396,99:0,105,1.2179827577744892e-16,-1.0,1.2758442078054834e-17,0.5,0.08333333333333333,0.0
397,99:1,106,-0.8613128375777664,-0.5000000000000004,-0.09022303377594786,0.6666666666666666,0.08333333333333333,0.0
398,99:2,112,-0.861012344589053,-0.5000000000000004,-0.09304699062979811,0.6666666666666666,0.125,0.0
399,99:3,111,1.2175578305435023e-16,-1.0,1.3157777906644311e-17,0.5,0.125,0.0
400,100:0,106,-0.8613128375777664,-0.5000000000000004,-0.09022303377594786,0.6666666666666666,0.08333333333333333,0.0
401,100:1,107,-0.861312837577767,0.49999999999999933,-0.09022303377594791,0.8333333333333334,0.08333333333333333,0.0
402,100:2,113,-0.8610123445890535,0.49999999999999933,-0.09304699062979818,0.8333333333333334,0.125,0.0
403,100:3,112,-0.861012344589053,-0.5000000000000004,-0.09304699062979811,0.6666666666666666,0.125,0.0
404,101:0,107,-0.861312837577767,0.49999999999999933,-0.09022303377594791,0.8333333333333334,0.08333333333333333,0.0
405,101:1,102,0.0,1.0,0.0,1.0,0.08333333333333333,0.0
406,101:2,108,0.0,1.0,0.0,1.0,0.125,0.0
407,101:3,113,-0.8610123445890535,0.49999999999999933,-0.09304699062979818,0.8333333333333334,0.125,0.0
408,102:0,108,0.0,1.0,0.0,0.0,0.125,0.0
409,102:1,109,0.8610123445890531,0.5000000000000001,0.09304699062979813,0.16666666666666666,0.125,0.0
410,102:2,115,0.8615966029368369,0.5000000000000001,0.08747167431633283,0.16666666666666666,0.16666666666666666,0.0
411,102:3,114,0.0,1.0,0.0,0.0,0.16666666666666666,0.0
412,103:0,109,0.8610123445890531,0.5000000000000001,0.09304699062979813,0.16666666666666666,0.125,0.0
413,103:1,110,0.8610123445890532,-0.4999999999999998,0.09304699062979814,0.3333333333333333,0.125,0.0
414,103:2,116,0.861596602936837,-0.4999999999999998,0.08747167431633285,0.3333333333333333,0.16666666666666666,0.0
415,103:3,115,0.8615966029368369,0.5000000000000001,0.08747167431633283,0.16666666666666666,0.16666666666666666,0.0
416,104:0,110,0.8610123445890532,-0.4999999999999998,0.09304699062979814,0.3333333333333333,0.125,0.0
417,104:1,111,1.2175578305435023e-16,-1.0,1.3157777906644311e-17,0.5,0.125,0.0
418,104:2,117,1.218384030459073e-16,-1.0,1.2369372249294935e-17,0.5,0.16666666666666666,0.0
419,104:3,116,0.861596602936837,-0.4999999999999998,0.08747167431633285,0.3333333333333333,0.16666666666666666,0.0
420,105:0,111,1.2175578305435023e-16,-1.0,1.3157777906644311e-17,0.5,0.125,0.0
421,105:1,112,-0.861012344589053,-0.5000000000000004,-0.09304699062979811,0.6666666666666666,0.125,0.0
422,105:2,118,-0.8615966029368368,-0.5000000000000004,-0.08747167431633283,0.6666666666666666,0.16666666666666666,0.0
423,105:3,117,1.218384030459073e-16,-1.0,1.2369372249294935e-17,0.5,0.16666666666666666,0.0
424,106:0,112,-0.861012344589053,-0.5000000000000004,-0.09304699062979811,0.6666666666666666,0.125,0.0
425,106:1,113,-0.8610123445890535,0.49999999999999933,-0.09304699062979818,0.8333333333333334,0.125,0.0
426,106:2,119,-0.8615966029368374,0.49999999999999933,-0.08747167431633289,0.8333333333333334,0.16666666666666666,0.0
427,106:3,118,-0.8615966029368368,-0.5000000000000004,-0.08747167431633283,0.6666666666666666,0.16666666666666666,0.0
428,107:0,113,-0.8610123445890535,0.49999999999999933,-0.09304699062979818,0.8333333333333334,0.125,0.0
429,107:1,108,0.0,1.0,0.0,1.0,0.125,0.0
430,107:2,114,0.0,1.0,0.0,1.0,0.16666666666666666,0.0
431,107:3,119,-0.8615966029368374,0.49999999999999933,-0.08747167431633289,0.8333333333333334,0.16666666666666666,0.0
432,108:0,114,0.0,1.0,0.0,0.0,0.16666666666666666,0.0
433,108:1,115,0.8615966029368369,0.5000000000000001,0.08747167431633283,0.16666666666666666,0.16666666666666666,0.0
434,108:2,121,0.8627576534723459,0.5000000000000001,0.07516136889979687,0.16666666666666666,0.20833333333333334,0.0
435,108:3,120,0.0,1.0,0.0,0.0,0.20833333333333334,0.0
436,109:0,115,0.8615966029368369,0.5000000000000001,0.08747167431633283,0.16666666666666666,0.16666666666666666,0.0
437,109:1,116,0.861596602936837,-0.4999999999999998,0.08747167431633285,0.3333333333333333,0.16666666666666666,0.0
438,109:2,122,0.862757653472346,-0.4999999999999998,0.07516136889979687,0.3333333333333333,0.20833333333333334,0.0
439,109:3,121,0.8627576534723459,0.5000000000000001,0.07516136889979687,0.16666666666666666,0.20833333333333334,0.0
440,110:0,116,0.861596602936837,-0.4999999999999998,0.08747167431633285,0.3333333333333333,0.16666666666666666,0.0
441,110:1,117,1.218384030459073e-16,-1.0,1.2369372249294935e-17,0.5,0.16666666666666666,0.0
442,110:2,123,1.2200258723908984e-16,-1.0,1.0628571568505715e-17,0.5,0.20833333333333334,0.0
443,110:3,122,0.862757653472346,-0.4999999999999998,0.07516136889979687,0.3333333333333333,0.20833333333333334,0.0
444,111:0,117,1.218384030459073e-16,-1.0,1.2369372249294935e-17,0.5,0.16666666666666666,0.0
445,111:1,118,-0.8615966029368368,-0.5000000000000004,-0.08747167431633283,0.6666666666666666,0.16666666666666666,0.0
446,111:2,124,-0.8627576534723458,-0.5000000000000004,-0.07516136889979685,0.6666666666666666,0.20833333333333334,0.0
447,111:3,123,1.2200258723908984e-16,-1.0,1.0628571568505715e-17,0.5,0.20833333333333334,0.0
448,112:0,118,-0.8615966029368368,-0.5000000000000004,-0.08747167431633283,0.6666666666666666,0.16666666666666666,0.0
449,112:1,119,-0.8615966029368374,0.49999999999999933,-0.08747167431633289,0.8333333333333334,0.16666666666666666,0.0
450,112:2,125,-0.8627576534723463,0.49999999999999933,-0.07516136889979691,0.8333333333333334,0.20833333333333334,0.0
451,112:3,124,-0.8627576534723458,-0.5000000000000004,-0.07516136889979685,0.6666666666666666,0.20833333333333334,0.0
452,113:0,119,-0.8615966029368374,0.49999999999999933,-0.08747167431633289,0.8333333333333334,0.16666666666666666,0.0
453,113:1,114,0.0,1.0,0.0,1.0,0.16666666666666666,0.0
454,113:2,120,0.0,1.0,0.0,1.0,0.20833333333333334,0.0
455,113:3,125,-0.8627576534723463,0.49999999999999933,-0.07516136889979691,0.8333333333333334,0.20833333333333334,0.0
456,114:0,120,0.0,1.0,0.0,0.0,0.20833333333333334,0.0
457,114:1,121,0.8627576534723459,0.5000000000000001,0.07516136889979687,0.16666666666666666,0.20833333333333334,0.0
458,114:2,127,0.8642814420110654,0.5000000000000001,0.05493258591467688,0.16666666666666666,0.25,0.0
459,114:3,126,0.0,1.0,0.0,0.0,0.25,0.0
460,115:0,121,0.8627576534723459,0.5000000000000001,0.07516136889979687,0.16666666666666666,0.20833333333333334,0.0
461,115:1,122,0.862757653472346,-0.4999999999999998,0.07516136889979687,0.3333333333333333,0.20833333333333334,0.0
462,115:2,128,0.8642814420110655,-0.4999999999999998,0.05493258591467689,0.3333333333333333,0.25,0.0
463,115:3,127,0.8642814420110654,0.5000000000000001,0.05493258591467688,0.16666666666666666,0.25,0.0
464,116:0,122,0.862757653472346,-0.4999999999999998,0.07516136889979687,0.3333333333333333,0.20833333333333334,0.0
465,116:1,123,1.2200258723908984e-16,-1.0,1.0628571568505715e-17,0.5,0.20833333333333334,0.0
466,116:2,129,1.2221806622485234e-16,-1.0,7.768018722697987e-18,0.5,0.25,0.0
467,116:3,128,0.8642814420110655,-0.4999999999999998,0.05493258591467689,0.3333333333333333,0.25,0.0
468,117:0,123,1.2200258723908984e-16,-1.0,1.0628571568505715e-17,0.5,0.20833333333333334,0.0
469,117:1,124,-0.8627576534723458,-0.5000000000000004,-0.07516136889979685,0.6666666666666666,0.20833333333333334,0.0
470,117:2,130,-0.8642814420110653,-0.5000000000000004,-0.054932585914676875,0.6666666666666666,0.25,0.0
471,117:3,129,1.2221806622485234e-16,-1.0,7.768018722697987e-18,0.5,0.25,0.0
472,118:0,124,-0.8627576534723458,-0.5000000000000004,-0.07516136889979685,0.6666666666666666,0.20833333333333334,0.0
473,118:1,125,-0.8627576534723463,0.49999999999999933,-0.07516136889979691,0.8333333333333334,0.20833333333333334,0.0
474,118:2,131,-0.8642814420110658,0.49999999999999933,-0.05493258591467692,0.8333333333333334,0.25,0.0
475,118:3,130,-0.8642814420110653,-0.5000000000000004,-0.054932585914676875,0.6666666666666666,0.25,0.0
476,119:0,125,-0.8627576534723463,0.49999999999999933,-0.07516136889979691,0.8333333333333334,0.20833333333333334,0.0
477,119:1,120,0.0,1.0,0.0,1.0,0.20833333333333334,0.0
478,119:2,126,0.0,1.0,0.0,1.0,0.25,0.0
479,119:3,131,-0.8642814420110658,0.49999999999999933,-0.05493258591467692,0.8333333333333334,0.25,0.0
480,120:0,126,0.0,1.0,0.0,0.0,0.25,0.0
481,120:1,127,0.8642814420110654,0.5000000000000001,0.05493258591467688,0.16666666666666666,0.25,0.0
482,120:2,133,0.8657334855266946,0.5000000000000001,0.022484039623708353,0.16666666666666666,0.2916666666666667,0.0
483,120:3,132,0.0,1.0,0.0,0.0,0.2916666666666667,0.0
484,121:0,127,0.8642814420110654,0.5000000000000001,0.05493258591467688,0.16666666666666666,0.25,0.0
485,121:1,128,0.8642814420110655,-0.4999999999999998,0.05493258591467689,0.3333333333333333,0.25,0.0
486,121:2,134,0.8657334855266947,-0.4999999999999998,0.022484039623708357,0.3333333333333333,0.2916666666666667,0.0
487,121:3,133,0.8657334855266946,0.5000000000000001,0.022484039623708353,0.16666666666666666,0.2916666666666667,0.0
488,122:0,128,0.8642814420110655,-0.4999999999999998,0.05493258591467689,0.3333333333333333,0.25,0.0
489,122:1,129,1.2221806622485234e-16,-1.0,7.768018722697987e-18,0.5,0.25,0.0
490,122:2,135,1.2242339974461597e-16,-1.0,3.179468758855301e-18,0.5,0.2916666666666667,0.0
491,122:3,134,0.8657334855266947,-0.4999999999999998,0.022484039623708357,0.3333333333333333,0.2916666666666667,0.0
492,123:0,129,1.2221806622485234e-16,-1.0,7.768018722697987e-18,0.5,0.25,0.0
493,123:1,130,-0.8642814420110653,-0.5000000000000004,-0.054932585914676875,0.6666666666666666,0.25,0.0
494,123:2,136,-0.8657334855266945,-0.5000000000000004,-0.022484039623708353,0.6666666666666666,0.2916666666666667,0.0
495,123:3,135,1.2242339974461597e-16,-1.0,3.179468758855301e-18,0.5,0.2916666666666667,0.0
496,124:0,130,-0.8642814420110653,-0.5000000000000004,-0.054932585914676875,0.6666666666666666,0.25,0.0
497,124:1,131,-0.8642814420110658,0.49999999999999933,-0.05493258591467692,0.8333333333333334,0.25,0.0
498,124:2,137,-0.865733485526695,0.49999999999999933,-0.022484039623708367,0.8333333333333334,0.2916666666666667,0.0
499,124:3,136,-0.8657334855266945,-0.5000000000000004,-0.022484039623708353,0.6666666666666666,0.2916666666666667,0.0
500,125:0,131,-0.8642814420110658,0.49999999999999933,-0.05493258591467692,0.8333333333333334,0.25,0.0
501,125:1,126,0.0,1.0,0.0,1.0,0.25,0.0
502,125:2,132,0.0,1.0,0.0,1.0,0.2916666666666667,0.0
503,125:3,137,-0.865733485526695,0.49999999999999933,-0.022484039623708367,0.8333333333333334,0.2916666666666667,0.0
504,126:0,132,0.0,1.0,0.0,0.0,0.2916666666666667,0.0
505,126:1,133,0.8657334855266946,0.5000000000000001,0.022484039623708353,0.16666666666666666,0.2916666666666667,0.0
506,126:2,139,0.8653462418521845,0.5000000000000001,-0.03429113168591403,0.16666666666666666,0.3333333333333333,0.0
507,126:3,138,0.0,1.0,0.0,0.0,0.3333333333333333,0.0
508,127:0,133,0.8657334855266946,0.5000000000000001,0.022484039623708353,0.16666666666666666,0.2916666666666667,0.0
509,127:1,134,0.8657334855266947,-0.4999999999999998,0.022484039623708357,0.3333333333333333,0.2916666666666667,0.0
510,127:2,140,0.8653462418521846,-0.4999999999999998,-0.034291131685914036,0.3333333333333333,0.3333333333333333,0.0
511,127:3,139,0.8653462418521845,0.5000000000000001,-0.03429113168591403,0.16666666666666666,0.3333333333333333,0.0
512,128:0,134,0.8657334855266947,-0.4999999999999998,0.022484039623708357,0.3333333333333333,0.2916666666666667,0.0
513,128:1,135,1.2242339974461597e-16,-1.0,3.179468758855301e-18,0.5,0.2916666666666667,0.0
514,128:2,141,1.2236863960427754e-16,-1.0,-4.849110023191399e-18,0.5,0.3333333333333333,0.0
515,128:3,140,0.8653462418521846,-0.4999999999999998,-0.034291131685914036,0.3333333333333333,0.3333333333333333,0.0
516,129:0,135,1.2242339974461597e-16,-1.0,3.179468758855301e-18,0.5,0.2916666666666667,0.0
517,129:1,136,-0.8657334855266945,-0.5000000000000004,-0.022484039623708353,0.6666666666666666,0.2916666666666667,0.0
518,129:2,142,-0.8653462418521843,-0.5000000000000004,0.03429113168591403,0.6666666666666666,0.3333333333333333,0.0
519,129:3,141,1.2236863960427754e-16,-1.0,-4.849110023191399e-18,0.5,0.3333333333333333,0.0
520,130:0,136,-0.8657334855266945,-0.5000000000000004,-0.022484039623708353,0.6666666666666666,0.2916666666666667,0.0
521,130:1,137,-0.865733485526695,0.49999999999999933,-0.022484039623708367,0.8333333333333334,0.2916666666666667,0.0
522,130:2,143,-0.8653462418521849,0.49999999999999933,0.03429113168591405,0.8333333333333334,0.3333333333333333,0.0
523,130:3,142,-0.8653462418521843,-0.5000000000000004,0.03429113168591403,0.6666666666666666,0.3333333333333333,0.0
524,131:0,137,-0.865733485526695,0.49999999999999933,-0.022484039623708367,0.8333333333333334,0.2916666666666667,0.0
525,131:1,132,0.0,1.0,0.0,1.0,0.2916666666666667,0.0
526,131:2,138,0.0,1.0,0.0,1.0,0.3333333333333333,0.0
527,131:3,143,-0.8653462418521849,0.49999999999999933,0.03429113168591405,0.8333333333333334,0.3333333333333333,0.0
528,132:0,138,0.0,1.0,0.0,0.0,0.3333333333333333,0.0
529,132:1,139,0.8653462418521845,0.5000000000000001,-0.03429113168591403,0.16666666666666666,0.3333333333333333,0.0
530,132:2,145,0.8506670159751938,0.5000000000000001,-0.16237496091411185,0.16666666666666666,0.375,0.0
531,132:3,144,0.0,1.0,0.0,0.0,0.375,0.0
532,133:0,139,0.8653462418521845,0.5000000000000001,-0.03429113168591403,0.16666666666666666,0.3333333333333333,0.0
533,133:1,140,0.8653462418521846,-0.4999999999999998,-0.034291131685914036,0.3333333333333333,0.3333333333333333,0.0
534,133:2,146,0.8506670159751939,-0.4999999999999998,-0.16237496091411188,0.3333333333333333,0.375,0.0
535,133:3,145,0.8506670159751938,0.5000000000000001,-0.16237496091411185,0.16666666666666666,0.375,0.0
536,134:0,140,0.8653462418521846,-0.4999999999999998,-0.034291131685914036,0.3333333333333333,0.3333333333333333,0.0
537,134:1,141,1.2236863960427754e-16,-1.0,-4.849110023191399e-18,0.5,0.3333333333333333,0.0
538,134:2,147,1.2029284980577272e-16,-1.0,-2.296144839125755e-17,0.5,0.375,0.0
539,134:3,146,0.8506670159751939,-0.4999999999999998,-0.16237496091411188,0.3333333333333333,0.375,0.0
540,135:0,141,1.2236863960427754e-16,-1.0,-4.849110023191399e-18,0.5,0.3333333333333333,0.0
541,135:1,142,-0.8653462418521843,-0.5000000000000004,0.03429113168591403,0.6666666666666666,0.3333333333333333,0.0
542,135:2,148,-0.8506670159751937,-0.5000000000000004,0.16237496091411185,0.6666666666666666,0.375,0.0
543,135:3,147,1.2029284980577272e-16,-1.0,-2.296144839125755e-17,0.5,0.375,0.0
544,136:0,142,-0.8653462418521843,-0.5000000000000004,0.03429113168591403,0.6666666666666666,0.3333333333333333,0.0
545,136:1,143,-0.8653462418521849,0.49999999999999933,0.03429113168591405,0.8333333333333334,0.3333333333333333,0.0
546,136:2,149,-0.8506670159751942,0.49999999999999933,0.16237496091411194,0.8333333333333334,0.375,0.0
547,136:3,148,-0.8506670159751937,-0.5000000000000004,0.16237496091411185,0.6666666666666666,0.375,0.0
548,137:0,143,-0.8653462418521849,0.49999999999999933,0.03429113168591405,0.8333333333333334,0.3333333333333333,0.0
549,137:1,138,0.0,1.0,0.0,1.0,0.3333333333333333,0.0
550,137:2,144,0.0,1.0,0.0,1.0,0.375,0.0
551,137:3,149,-0.8506670159751942,0.49999999999999933,0.16237496091411194,0.8333333333333334,0.375,0.0
552,138:0,144,0.0,1.0,0.0,0.0,0.375,0.0
553,138:1,145,0.8506670159751938,0.5000000000000001,-0.16237496091411185,0.16666666666666666,0.375,0.0
554,138:2,151,0.6866910049399526,0.5000000000000001,-0.5276887943992726,0.16666666666666666,0.4166666666666667,0.0
555,138:3,150,0.0,1.0,0.0,0.0,0.4166666666666667,0.0
