index,P(0),P(1),P(2)
0,0.05430427261090582,1.0548928476742605,0.02092417860779381
1,0.052062257869483056,1.0274464238371304,-0.05418685379392368
2,-0.0022420147414227553,0.9725535761628697,-0.07511103240171747
3,-0.05430427261090582,0.9451071523257395,-0.020924178607793817
4,-0.052062257869483076,0.9725535761628697,0.054186853793923656
5,0.0022420147414227197,1.0274464238371301,0.0751110324017175
6,0.1211702152527121,0.9671279244576277,0.06794887052061364
7,0.14460997075753015,0.9397185261699837,-0.00346053185318897
8,0.10062206522711661,0.8848997295946955,-0.04167000331099106
9,0.033194404191885026,0.8574903313070515,-0.008470072394990546
10,0.009754648687066964,0.8848997295946955,0.06293932997881206
11,0.05374255421748046,0.9397185261699836,0.10114880143661419
12,0.13406933648477223,0.888428607479799,0.15765516379702807
13,0.1949543698836289,0.8588597969418008,0.11500896641217231
14,0.18213798137383816,0.7997221758658046,0.06267845944885327
15,0.10843655946519073,0.7701533653278064,0.052994149870389966
16,0.047551526066334074,0.7997221758658045,0.0956403472552457
17,0.06036791457612478,0.8588597969418008,0.14797085421856476
18,0.10608176084270303,0.8166463273977164,0.24646306540187454
19,0.17932204862232595,0.7849695434248165,0.2407673123267972
20,0.19194313262886348,0.7216159754790168,0.19357585476256362
21,0.1313239288557781,0.6899391915061169,0.15208015027340735
22,0.058083641076155164,0.7216159754790168,0.15777590334848465
23,0.045462557069617604,0.7849695434248165,0.20496736091271825
24,0.04493260800867482,0.7507388339169847,0.3217709291108952
25,0.11282776183949245,0.7174108858123055,0.34783807244156
26,0.14049295847426435,0.6507549896029471,0.3133181014727622
27,0.10026300127821862,0.6174270414982679,0.25273098717329967
28,0.032367847447401,0.6507549896029471,0.22666384384263488
29,0.004702650812629064,0.7174108858123055,0.26118381481143266
30,-0.04039095865828704,0.6901594152117025,0.37561906504376036
31,0.012732035977648458,0.6556127266606777,0.4244501386656751
32,0.04723026313968803,0.5865193495586281,0.4035700629160453
33,0.0286054956657921,0.5519726610076032,0.33385891354450076
34,-0.024517498970143395,0.5865193495586281,0.285027839922586
35,-0.05901572613218298,0.6556127266606776,0.30590791567221576
36,-0.14081526635190306,0.6339762122387413,0.40328767943334914
37,-0.10650442244177016,0.5985467580872212,0.4662759304703468
38,-0.07040679127478587,0.527687849784181,0.4575595012568609
39,-0.06862000401793444,0.492258395632661,0.3858548210063773
40,-0.10293084792806732,0.527687849784181,0.3228665699693796
41,-0.13902847909505162,0.5985467580872211,0.33158299918286555
42,-0.24752751522162914,0.5815581503973272,0.403464854233633
43,-0.23289587771649206,0.5454682655919918,0.47334643548832334
