index,P(0),P(1),P(2)
0,0.0,0.25,0.0
1,0.0,0.23096988312782168,-0.09567085809127245
2,0.0,0.1767766952966369,-0.1767766952966369
3,0.0,0.09567085809127246,-0.23096988312782168
4,0.0,1.5308084989341915e-17,-0.25
5,0.0,-0.09567085809127243,-0.23096988312782168
6,0.0,-0.17677669529663687,-0.1767766952966369
7,0.0,-0.23096988312782168,-0.09567085809127247
8,0.0,-0.25,-3.061616997868383e-17
9,0.0,-0.2309698831278217,0.09567085809127242
10,0.0,-0.17677669529663692,0.17677669529663687
11,0.0,-0.09567085809127258,0.23096988312782163
12,0.0,-4.592425496802574e-17,0.25
13,0.0,0.0956708580912725,0.23096988312782166
14,0.0,0.17677669529663684,0.17677669529663692
15,0.0,0.23096988312782163,0.0956708580912726
16,0.14285714285714285,0.25,0.0
17,0.14285714285714285,0.23096988312782168,-0.09567085809127245
18,0.14285714285714285,0.1767766952966369,-0.1767766952966369
19,0.14285714285714285,0.09567085809127246,-0.23096988312782168
20,0.14285714285714285,1.5308084989341915e-17,-0.25
21,0.14285714285714285,-0.09567085809127243,-0.23096988312782168
22,0.14285714285714285,-0.17677669529663687,-0.1767766952966369
23,0.14285714285714285,-0.23096988312782168,-0.09567085809127247
24,0.14285714285714285,-0.25,-3.061616997868383e-17
25,0.14285714285714285,-0.2309698831278217,0.09567085809127242
26,0.14285714285714285,-0.17677669529663692,0.17677669529663687
27,0.14285714285714285,-0.09567085809127258,0.23096988312782163
28,0.14285714285714285,-4.592425496802574e-17,0.25
29,0.14285714285714285,0.0956708580912725,0.23096988312782166
30,0.14285714285714285,0.17677669529663684,0.17677669529663692
31,0.14285714285714285,0.23096988312782163,0.0956708580912726
32,0.2857142857142857,0.25,0.0
33,0.2857142857142857,0.23096988312782168,-0.09567085809127245
34,0.2857142857142857,0.1767766952966369,-0.1767766952966369
35,0.2857142857142857,0.09567085809127246,-0.23096988312782168
36,0.2857142857142857,1.5308084989341915e-17,-0.25
37,0.2857142857142857,-0.09567085809127243,-0.23096988312782168
38,0.2857142857142857,-0.17677669529663687,-0.1767766952966369
39,0.2857142857142857,-0.23096988312782168,-0.09567085809127247
40,0.2857142857142857,-0.25,-3.061616997868383e-17
41,0.2857142857142857,-0.2309698831278217,0.09567085809127242
42,0.2857142857142857,-0.17677669529663692,0.17677669529663687
43,0.2857142857142857,-0.09567085809127258,0.23096988312782163
44,0.2857142857142857,-4.592425496802574e-17,0.25
45,0.2857142857142857,0.0956708580912725,0.23096988312782166
46,0.2857142857142857,0.17677669529663684,0.17677669529663692
47,0.2857142857142857,0.23096988312782163,0.0956708580912726
