index,type,vertices
483,quad,483 484 500 499
484,quad,484 485 501 500
485,quad,485 486 502 501
486,quad,486 487 503 502
487,quad,487 488 504 503
488,quad,488 489 505 504
489,quad,489 490 506 505
490,quad,490 491 507 506
491,quad,491 492 508 507
492,quad,492 493 509 508
493,quad,493 494 510 509
494,quad,494 495 511 510
495,quad,495 480 496 511
496,quad,496 497 513 512
497,quad,497 498 514 513
498,quad,498 499 515 514
499,quad,499 500 516 515
500,quad,500 501 517 516
501,quad,501 502 518 517
502,quad,502 503 519 518
503,quad,503 504 520 519
504,quad,504 505 521 520
505,quad,505 506 522 521
506,quad,506 507 523 522
507,quad,507 508 524 523
508,quad,508 509 525 524
509,quad,509 510 526 525
510,quad,510 511 527 526
511,quad,511 496 512 527
512,quad,512 513 529 528
513,quad,513 514 530 529
514,quad,514 515 531 530
515,quad,515 516 532 531
516,quad,516 517 533 532
517,quad,517 518 534 533
518,quad,518 519 535 534
519,quad,519 520 536 535
520,quad,520 521 537 536
521,quad,521 522 538 537
522,quad,522 523 539 538
523,quad,523 524 540 539
524,quad,524 525 541 540
525,quad,525 526 542 541
526,quad,526 527 543 542
527,quad,527 512 528 543
528,quad,528 529 545 544
529,quad,529 530 546 545
530,quad,530 531 547 546
531,quad,531 532 548 547
532,quad,532 533 549 548
533,quad,533 534 550 549
534,quad,534 535 551 550
535,quad,535 536 552 551
536,quad,536 537 553 552
537,quad,537 538 554 553
538,quad,538 539 555 554
539,quad,539 540 556 555
540,quad,540 541 557 556
541,quad,541 542 558 557
542,quad,542 543 559 558
543,quad,543 528 544 559
544,quad,544 545 561 560
545,quad,545 546 562 561
546,quad,546 547 563 562
547,quad,547 548 564 563
548,quad,548 549 565 564
549,quad,549 550 566 565
550,quad,550 551 567 566
551,quad,551 552 568 567
552,quad,552 553 569 568
553,quad,553 554 570 569
554,quad,554 555 571 570
555,quad,555 556 572 571
556,quad,556 557 573 572
557,quad,557 558 574 573
558,quad,558 559 575 574
559,quad,559 544 560 575
560,quad,560 561 577 576
561,quad,561 562 578 577
562,quad,562 563 579 578
563,quad,563 564 580 579
564,quad,564 565 581 580
565,quad,565 566 582 581
566,quad,566 567 583 582
567,quad,567 568 584 583
568,quad,568 569 585 584
569,quad,569 570 586 585
570,quad,570 571 587 586
571,quad,571 572 588 587
572,quad,572 573 589 588
573,quad,573 574 590 589
574,quad,574 575 591 590
575,quad,575 560 576 591
576,quad,576 577 593 592
577,quad,577 578 594 593
578,quad,578 579 595 594
579,quad,579 580 596 595
580,quad,580 581 597 596
581,quad,581 582 598 597
582,quad,582 583 599 598
583,quad,583 584 600 599
584,quad,584 585 601 600
585,quad,585 586 602 601
586,quad,586 587 603 602
587,quad,587 588 604 603
588,quad,588 589 605 604
589,quad,589 590 606 605
590,quad,590 591 607 606
591,quad,591 576 592 607
592,quad,592 593 609 608
593,quad,593 594 610 609
594,quad,594 595 611 610
595,quad,595 596 612 611
596,quad,596 597 613 612
597,quad,597 598 614 613
598,quad,598 599 615 614
599,quad,599 600 616 615
600,quad,600 601 617 616
601,quad,601 602 618 617
602,quad,602 603 619 618
603,quad,603 604 620 619
604,quad,604 605 621 620
605,quad,605 606 622 621
606,quad,606 607 623 622
607,quad,607 592 608 623
608,quad,608 609 625 624
609,quad,609 610 626 625
610,quad,610 611 627 626
611,quad,611 612 628 627
612,quad,612 613 629 628
613,quad,613 614 630 629
614,quad,614 615 631 630
615,quad,615 616 632 631
616,quad,616 617 633 632
617,quad,617 618 634 633
618,quad,618 619 635 634
619,quad,619 620 636 635
620,quad,620 621 637 636
621,quad,621 622 638 637
622,quad,622 623 639 638
623,quad,623 608 624 639
624,quad,624 625 641 640
625,quad,625 626 642 641
626,quad,626 627 643 642
627,quad,627 628 644 643
628,quad,628 629 645 644
629,quad,629 630 646 645
630,quad,630 631 647 646
631,quad,631 632 648 647
632,quad,632 633 649 648
633,quad,633 634 650 649
634,quad,634 635 651 650
635,quad,635 636 652 651
636,quad,636 637 653 652
637,quad,637 638 654 653
638,quad,638 639 655 654
639,quad,639 624 640 655
640,quad,640 641 657 656
641,quad,641 642 658 657
642,quad,642 643 659 658
643,quad,643 644 660 659
644,quad,644 645 661 660
645,quad,645 646 662 661
646,quad,646 647 663 662
647,quad,647 648 664 663
648,quad,648 649 665 664
649,quad,649 650 666 665
650,quad,650 651 667 666
651,quad,651 652 668 667
652,quad,652 653 669 668
653,quad,653 654 670 669
654,quad,654 655 671 670
655,quad,655 640 656 671
656,quad,656 657 673 672
657,quad,657 658 674 673
658,quad,658 659 675 674
659,quad,659 660 676 675
660,quad,660 661 677 676
661,quad,661 662 678 677
662,quad,662 663 679 678
663,quad,663 664 680 679
664,quad,664 665 681 680
