index,prim:vindex,pindex,N(0),N(1),N(2),Tex(0),Tex(1),Tex(2)
154,38:2,45,0.0,-1.0,-1.2246467991473532e-16,0.5,0.7777777777777778,0.0
155,38:3,44,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.7777777777777778,0.0
156,39:0,39,0.0,-1.0,-1.2246467991473532e-16,0.5,0.6666666666666666,0.0
157,39:1,40,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.6666666666666666,0.0
158,39:2,46,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.7777777777777778,0.0
159,39:3,45,0.0,-1.0,-1.2246467991473532e-16,0.5,0.7777777777777778,0.0
160,40:0,40,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.6666666666666666,0.0
161,40:1,41,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.6666666666666666,0.0
162,40:2,47,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.7777777777777778,0.0
163,40:3,46,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.7777777777777778,0.0
164,41:0,41,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.6666666666666666,0.0
165,41:1,36,0.0,1.0,0.0,1.0,0.6666666666666666,0.0
166,41:2,42,0.0,1.0,0.0,1.0,0.7777777777777778,0.0
167,41:3,47,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.7777777777777778,0.0
168,42:0,42,0.0,1.0,0.0,0.0,0.7777777777777778,0.0
169,42:1,43,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.7777777777777778,0.0
170,42:2,49,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.8888888888888888,0.0
171,42:3,48,0.0,1.0,0.0,0.0,0.8888888888888888,0.0
172,43:0,43,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.7777777777777778,0.0
173,43:1,44,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.7777777777777778,0.0
174,43:2,50,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.8888888888888888,0.0
175,43:3,49,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.8888888888888888,0.0
176,44:0,44,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.7777777777777778,0.0
177,44:1,45,0.0,-1.0,-1.2246467991473532e-16,0.5,0.7777777777777778,0.0
178,44:2,51,0.0,-1.0,-1.2246467991473532e-16,0.5,0.8888888888888888,0.0
179,44:3,50,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.8888888888888888,0.0
180,45:0,45,0.0,-1.0,-1.2246467991473532e-16,0.5,0.7777777777777778,0.0
181,45:1,46,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.7777777777777778,0.0
182,45:2,52,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.8888888888888888,0.0
183,45:3,51,0.0,-1.0,-1.2246467991473532e-16,0.5,0.8888888888888888,0.0
184,46:0,46,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.7777777777777778,0.0
185,46:1,47,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.7777777777777778,0.0
186,46:2,53,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.8888888888888888,0.0
187,46:3,52,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.8888888888888888,0.0
188,47:0,47,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.7777777777777778,0.0
