index,prim:vindex,pindex,N(0),N(1),N(2),Tex(0),Tex(1),Tex(2)
210,52:2,59,0.03393361616294407,0.49999999999999933,0.8653603351749529,0.8333333333333334,0.3103448275862069,0.0
211,52:3,58,0.03393361616294405,-0.5000000000000004,0.8653603351749524,0.6666666666666666,0.3103448275862069,0.0
212,53:0,53,0.047444131305114365,0.49999999999999933,0.8647248431753906,0.8333333333333334,0.27586206896551724,0.0
213,53:1,48,0.0,1.0,0.0,1.0,0.27586206896551724,0.0
214,53:2,54,0.0,1.0,0.0,1.0,0.3103448275862069,0.0
215,53:3,59,0.03393361616294407,0.49999999999999933,0.8653603351749529,0.8333333333333334,0.3103448275862069,0.0
216,54:0,54,0.0,1.0,0.0,0.0,0.3103448275862069,0.0
217,54:1,55,-0.033933616162944054,0.5000000000000001,-0.8653603351749525,0.16666666666666666,0.3103448275862069,0.0
218,54:2,61,-0.01502995906620583,0.5000000000000001,-0.8658949707270901,0.16666666666666666,0.3448275862068966,0.0
219,54:3,60,0.0,1.0,0.0,0.0,0.3448275862068966,0.0
220,55:0,55,-0.033933616162944054,0.5000000000000001,-0.8653603351749525,0.16666666666666666,0.3103448275862069,0.0
221,55:1,56,-0.033933616162944054,-0.4999999999999998,-0.8653603351749526,0.3333333333333333,0.3103448275862069,0.0
222,55:2,62,-0.015029959066205831,-0.4999999999999998,-0.8658949707270902,0.3333333333333333,0.3448275862068966,0.0
223,55:3,61,-0.01502995906620583,0.5000000000000001,-0.8658949707270901,0.16666666666666666,0.3448275862068966,0.0
224,56:0,56,-0.033933616162944054,-0.4999999999999998,-0.8653603351749526,0.3333333333333333,0.3103448275862069,0.0
225,56:1,57,-4.7985537417085e-18,-1.0,-1.2237063254149876e-16,0.5,0.3103448275862069,0.0
226,56:2,63,-2.125386989955577e-18,-1.0,-1.2244623537194398e-16,0.5,0.3448275862068966,0.0
227,56:3,62,-0.015029959066205831,-0.4999999999999998,-0.8658949707270902,0.3333333333333333,0.3448275862068966,0.0
228,57:0,57,-4.7985537417085e-18,-1.0,-1.2237063254149876e-16,0.5,0.3103448275862069,0.0
229,57:1,58,0.03393361616294405,-0.5000000000000004,0.8653603351749524,0.6666666666666666,0.3103448275862069,0.0
230,57:2,64,0.015029959066205828,-0.5000000000000004,0.86589497072709,0.6666666666666666,0.3448275862068966,0.0
231,57:3,63,-2.125386989955577e-18,-1.0,-1.2244623537194398e-16,0.5,0.3448275862068966,0.0
232,58:0,58,0.03393361616294405,-0.5000000000000004,0.8653603351749524,0.6666666666666666,0.3103448275862069,0.0
233,58:1,59,0.03393361616294407,0.49999999999999933,0.8653603351749529,0.8333333333333334,0.3103448275862069,0.0
234,58:2,65,0.015029959066205837,0.49999999999999933,0.8658949707270905,0.8333333333333334,0.3448275862068966,0.0
